lon,lat,ss_wt,r_wt,n_wt,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85
-117.3,32.7,0.5,0.4995516027,4.483973E-4,5.1247594E-5,4.2625892E-5,3.5454672E-5,2.9489912E-5,2.452864E-5,2.0402034E-5,1.6969673E-5,1.4114759E-5,1.1740145E-5,3.1122422E-6,2.5886503E-6,2.1531455E-6,1.7909084E-6,5.9584501E-7,4.9560229E-7,4.1222403E-7,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.2,32.7,0.5,0.4987833645,0.0012166355,3.7187789E-5,3.0931455E-5,2.5727664E-5,2.1399339E-5,1.7799195E-5,1.4804725E-5,1.2314034E-5,1.0242368E-5,8.5192302E-6,2.8884763E-7,2.4025299E-7,1.9983373E-7,1.6621446E-7,5.5300458E-8,4.5996918E-8,3.825857E-8,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.1,32.7,0.5,0.4971613839,0.0028386161,3.2119972E-5,2.6716229E-5,2.2221591E-5,1.8483115E-5,1.5373585E-5,1.2787191E-5,1.0635922E-5,8.8465748E-6,7.3582604E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.0,32.7,0.5,0.4941832055,0.0058167945,4.008795E-5,3.3343523E-5,2.7733736E-5,2.3067839E-5,1.9186646E-5,1.5958033E-5,1.3272784E-5,1.1038863E-5,8.9388565E-6,6.3986469E-6,4.8694098E-6,4.4152832E-6,4.0077063E-6,3.3306033E-6,2.6680054E-6,2.0709434E-6,1.5858882E-6,1.1969924E-6,8.5499733E-7,5.9383138E-7,4.0113792E-7,2.6057317E-7,1.6099439E-7,8.6909986E-8,4.2276187E-8,1.3856342E-8,3.5389558E-9,1.6416341E-9,1.3448621E-9
-116.9,32.7,0.5,0.489342094,0.010657906,4.4722567E-5,3.7198397E-5,3.0940046E-5,2.5734718E-5,2.1404798E-5,1.7802885E-5,1.4807172E-5,1.231494E-5,9.958166E-6,7.5571672E-6,5.7519378E-6,5.2142259E-6,4.732665E-6,3.931254E-6,3.1495161E-6,2.4449924E-6,1.872676E-6,1.4137203E-6,1.0100086E-6,7.0166385E-7,4.7415174E-7,3.080903E-7,1.9044491E-7,1.028783E-7,5.0099521E-8,1.6451378E-8,4.1862953E-9,1.939954E-9,1.5998088E-9
-116.8,32.7,0.5,0.4821117212,0.0178882788,5.0780547E-5,4.2237179E-5,3.5131092E-5,2.9220666E-5,2.4304229E-5,2.0214416E-5,1.6812914E-5,1.3983092E-5,1.1309013E-5,8.586513E-6,6.5364076E-6,5.9239029E-6,5.3765338E-6,4.4640119E-6,3.5767386E-6,2.776983E-6,2.1273523E-6,1.6062846E-6,1.1478166E-6,7.9759502E-7,5.3917355E-7,3.5044033E-7,2.1672836E-7,1.1715621E-7,5.7115942E-8,1.8790452E-8,4.7640062E-9,2.2054335E-9,1.8307609E-9
-116.7,32.7,0.5,0.4718803391,0.0281196609,5.9157218E-5,4.9204552E-5,4.0926258E-5,3.4040859E-5,2.8313416E-5,2.3548957E-5,1.9586351E-5,1.6289727E-5,1.3176319E-5,1.0008154E-5,7.6195493E-6,6.9042061E-6,6.2660124E-6,5.2006107E-6,4.1673024E-6,3.2358053E-6,2.4792059E-6,1.8722361E-6,1.338075E-6,9.2998057E-7,6.2884632E-7,4.0881648E-7,2.5292727E-7,1.3679726E-7,6.6749529E-8,2.1991937E-8,5.5596718E-9,2.5717231E-9,2.1458766E-9
-116.6,32.7,0.5,0.4578977607,0.0421022393,6.9995646E-5,5.8219513E-5,4.8424521E-5,4.027762E-5,3.3500831E-5,2.7863459E-5,2.3174848E-5,1.9274238E-5,1.5591587E-5,1.1845238E-5,9.0187971E-6,8.171204E-6,7.4157333E-6,6.1535824E-6,4.9311742E-6,3.8291359E-6,2.9340446E-6,2.215904E-6,1.5838341E-6,1.1009045E-6,7.4454282E-7,4.8409246E-7,2.9956273E-7,1.6206853E-7,7.9118845E-8,2.6088411E-8,6.5847542E-9,3.0445395E-9,2.5476917E-9
-116.5,32.7,0.5,0.439242856,0.060757144,8.3540135E-5,6.9485265E-5,5.7794895E-5,4.8071531E-5,3.99834E-5,3.325517E-5,2.7659291E-5,2.3003894E-5,1.8608641E-5,1.4137373E-5,1.0764001E-5,9.7523857E-6,8.8507252E-6,7.3443308E-6,5.8853824E-6,4.5700954E-6,3.5018006E-6,2.6446967E-6,1.8903179E-6,1.3139387E-6,8.8861891E-7,5.7776939E-7,3.575317E-7,1.9343108E-7,9.4429738E-8,3.1137134E-8,7.8589826E-9,3.6336843E-9,3.0407453E-9
-116.4,32.7,0.5,0.4149264485,0.0850735515,1.0190245E-4,8.4758285E-5,7.0498344E-5,5.8637761E-5,4.8771839E-5,4.0564723E-5,3.3738855E-5,2.806019E-5,2.26959E-5,1.7236152E-5,1.3121831E-5,1.1890841E-5,1.0791874E-5,8.9582625E-6,7.1780909E-6,5.5733948E-6,4.2699664E-6,3.2243825E-6,2.3042973E-6,1.6013955E-6,1.0827285E-6,7.0382415E-7,4.3537687E-7,2.3542603E-7,1.1483499E-7,3.7812584E-8,9.5701794E-9,4.4282634E-9,3.6873988E-9
